Iter,fpx,fpy,fpz,fvx,fvy,fvz
247.0,-6.823072,620.8085,-1.432531e-15,0.002706672,2.794592,-1.737386e-18
248.0,-6.623665,623.2571,-1.432721e-15,0.001895268,2.800527,-1.01076e-18
249.0,-6.6891,625.0843,-1.432865e-15,0.00244836,2.798648,7.782229e-18
250.0,-7.271208,626.0807,-1.433027e-15,0.001575798,2.795203,1.206493e-17
251.0,-7.806752,626.5767,-1.433297e-15,-0.0002212287,2.795938,-1.291135e-17
252.0,-8.346557,626.7281,-1.433563e-15,-0.0008955486,2.792065,-2.967563e-17
253.0,-8.45026,625.9802,-1.433698e-15,-0.002847612,2.78571,-7.580039e-18
254.0,-8.692098,624.6245,-1.433713e-15,-0.003632476,2.778262,-8.337943e-18
255.0,-8.978692,622.7077,-1.433711e-15,-0.004253736,2.771543,-9.937823e-18
256.0,-8.492762,619.6788,-1.43365e-15,-0.005074337,2.763656,-1.039181e-17
257.0,-8.718828,616.0236,-1.433688e-15,-0.005284212,2.754163,-1.312232e-17
258.0,-8.365826,611.324,-1.433593e-15,-0.005134141,2.744178,-1.5548e-17
259.0,-7.308033,607.0232,-1.433558e-15,-0.005357538,2.733824,-1.596438e-17
260.0,-6.003468,603.6653,-1.433618e-15,-0.004679571,2.718365,-1.403204e-17
261.0,-7.076502,600.9425,-1.433431e-15,-0.004825372,2.70436,-1.566436e-17
262.0,-6.418158,601.0275,-1.433454e-15,-0.005214565,2.690439,-1.529646e-17
263.0,-6.278483,603.0443,-1.433526e-15,-0.004947845,2.676563,-1.316218e-17
264.0,-6.302319,603.9053,-1.433634e-15,-0.002433536,2.664171,-1.079704e-17
265.0,-6.3282,604.5724,-1.433695e-15,-0.002435117,2.655818,-1.805012e-17
266.0,-6.215549,605.6211,-1.4338e-15,-0.003908366,2.644496,-1.595708e-17
267.0,-6.176844,606.8354,-1.433893e-15,0.0001947341,2.64031,-2.3276e-17
268.0,-5.917437,609.6215,-1.434087e-15,0.00138776,2.633056,-2.078916e-17
269.0,-5.512028,613.5316,-1.434354e-15,-0.0003696654,2.626076,-1.852709e-17
270.0,-5.353125,618.1002,-1.434666e-15,0.002687646,2.624209,-2.700562e-17
271.0,-4.754602,622.8401,-1.434976e-15,0.004675087,2.627055,-2.417712e-17
272.0,-3.826055,628.4757,-1.435302e-15,0.002509642,2.623232,-1.947904e-17
273.0,-3.875363,634.8038,-1.435606e-15,0.004326287,2.625716,-1.76025e-17
274.0,-4.780179,641.7673,-1.435812e-15,0.007015277,2.631729,-1.605489e-17
275.0,-6.049192,648.4705,-1.436016e-15,0.005081755,2.633355,-1.743178e-17
276.0,-7.04623,654.1533,-1.436186e-15,0.006831736,2.633745,-1.764444e-17
277.0,-8.343316,658.4289,-1.436268e-15,0.006235818,2.639525,-1.774076e-17
278.0,-9.023813,660.3447,-1.436342e-15,0.004752062,2.634426,-1.772878e-17
279.0,-9.263902,661.2394,-1.436428e-15,0.003909225,2.639597,-1.423082e-17
280.0,-9.729918,662.1726,-1.43645e-15,0.002489452,2.640492,-1.16984e-17
281.0,-10.36582,663.4076,-1.436434e-15,-0.0004477242,2.635518,-6.572587e-18
282.0,-11.53613,664.5757,-1.436414e-15,0.0003410545,2.636847,-6.962121e-18
283.0,-12.54916,665.6666,-1.436375e-15,0.001586321,2.634827,-5.66859e-18
284.0,-12.20876,666.2076,-1.436495e-15,0.002519269,2.629895,-7.897413e-18
285.0,-11.91504,666.2745,-1.436576e-15,0.0002904626,2.613821,-1.391189e-17
286.0,-12.87048,665.6451,-1.436534e-15,0.001170961,2.60688,-1.369858e-17
287.0,-12.97506,666.3001,-1.436525e-15,0.0009494874,2.595927,2.859301e-18
288.0,-12.34268,666.5178,-1.436468e-15,0.0007413102,2.582858,1.602586e-17
289.0,-12.6231,667.1766,-1.436513e-15,-6.5002e-05,2.569965,2.994387e-17
290.0,-12.62923,668.0268,-1.436579e-15,-0.00101821,2.55709,4.216062e-19
291.0,-12.78133,669.4854,-1.436612e-15,-0.001892464,2.544713,-1.374921e-18
292.0,-13.15269,672.3569,-1.436566e-15,-0.00276059,2.530541,-2.816429e-18
293.0,-12.40272,676.0421,-1.436713e-15,-0.00147346,2.517174,2.269603e-18
294.0,-12.24458,679.8727,-1.436857e-15,-0.001545807,2.508538,1.530472e-18
295.0,-11.56942,684.0792,-1.43704e-15,-0.0004835214,2.493982,4.404056e-19
296.0,-11.16728,688.7477,-1.437191e-15,-0.001765985,2.481143,-5.798837e-18
297.0,-10.17567,693.4518,-1.437265e-15,0.003571964,2.472451,-7.895542e-18
298.0,-10.26367,699.635,-1.437371e-15,0.0009934333,2.4632,-3.271221e-18
299.0,-11.18056,704.9833,-1.437375e-15,0.003376537,2.452648,-1.14755e-18
300.0,-10.33235,710.5964,-1.437302e-15,0.005900775,2.447694,-7.336131e-19
301.0,-9.910866,716.2943,-1.437231e-15,0.008162984,2.452054,-7.408205e-18
302.0,-10.10167,720.9846,-1.437076e-15,0.008186702,2.442936,-1.287643e-17
303.0,-10.0407,725.4956,-1.436982e-15,0.008558298,2.438746,-1.778036e-17
304.0,-10.30724,729.3693,-1.436832e-15,0.009259387,2.434979,-1.498189e-17
