Iter,fpx,fpy,fpz,fvx,fvy,fvz
268.0,-52.05836,188.7962,1.07728e-15,0.871732,1.277073,-5.160993e-18
269.0,-51.95006,188.743,1.077136e-15,0.8695324,1.274068,-5.176682e-18
270.0,-51.88871,188.7123,1.077079e-15,0.8673147,1.271029,-5.049722e-18
271.0,-51.80346,188.6978,1.076977e-15,0.8650483,1.268016,-5.0579e-18
272.0,-51.74862,188.6975,1.076936e-15,0.8627929,1.264995,-4.9375e-18
273.0,-51.67721,188.7149,1.076868e-15,0.86052,1.261994,-4.916634e-18
274.0,-51.62196,188.7369,1.076837e-15,0.8582758,1.25898,-4.793277e-18
275.0,-51.55144,188.7756,1.076782e-15,0.856006,1.256012,-4.770754e-18
276.0,-51.48232,188.8115,1.076736e-15,0.8537802,1.253051,-4.658414e-18
277.0,-51.39449,188.8622,1.076663e-15,0.8515397,1.250105,-4.612724e-18
278.0,-51.3211,188.9052,1.076619e-15,0.8493462,1.247143,-4.493343e-18
279.0,-51.23539,188.9605,1.076559e-15,0.8471303,1.244225,-4.452145e-18
280.0,-51.16389,189.0051,1.076526e-15,0.8449707,1.2413,-4.343846e-18
281.0,-51.08035,189.06,1.076478e-15,0.8427977,1.238394,-4.290633e-18
282.0,-51.00929,189.1025,1.07645e-15,0.8406973,1.235489,-4.192748e-18
283.0,-50.92542,189.1539,1.076404e-15,0.8385802,1.232609,-4.147141e-18
284.0,-50.85346,189.1927,1.076375e-15,0.8365508,1.229734,-4.06161e-18
285.0,-50.7697,189.2398,1.076328e-15,0.8345047,1.226884,-4.026954e-18
286.0,-50.69866,189.2756,1.076297e-15,0.8325564,1.224044,-3.955079e-18
287.0,-50.61959,189.3197,1.076253e-15,0.83059,1.221227,-3.931566e-18
288.0,-50.54968,189.3547,1.076216e-15,0.8287216,1.218414,-3.872084e-18
289.0,-50.48071,189.3987,1.07618e-15,0.8268213,1.215607,-3.858635e-18
290.0,-50.42155,189.4368,1.07615e-15,0.8249971,1.212776,-3.811473e-18
291.0,-50.3651,189.4847,1.076121e-15,0.8231152,1.20992,-3.803478e-18
292.0,-50.31684,189.5304,1.076096e-15,0.8212764,1.207027,-3.765277e-18
293.0,-50.2749,189.5867,1.076076e-15,0.8194137,1.204099,-3.757066e-18
294.0,-50.24141,189.6445,1.076061e-15,0.8176229,1.201142,-3.741421e-18
295.0,-50.21474,189.714,1.076049e-15,0.8157704,1.198179,-3.721384e-18
296.0,-50.1951,189.7878,1.076042e-15,0.8140395,1.195208,-3.710599e-18
297.0,-50.18252,189.8745,1.07604e-15,0.8122956,1.192252,-3.720613e-18
298.0,-50.17607,189.9666,1.07604e-15,0.8106318,1.189313,-3.694097e-18
299.0,-50.17424,190.0719,1.076041e-15,0.8089906,1.186388,-3.710036e-18
300.0,-50.1781,190.1829,1.076046e-15,0.8074392,1.183473,-3.701015e-18
301.0,-50.19078,190.3077,1.076061e-15,0.8058641,1.180566,-3.699423e-18
302.0,-50.2069,190.4383,1.076076e-15,0.8044022,1.177654,-3.693257e-18
303.0,-50.22634,190.5834,1.076094e-15,0.8029226,1.174749,-3.70896e-18
304.0,-50.24898,190.7314,1.076111e-15,0.8015177,1.171851,-3.679944e-18
305.0,-50.27539,190.8928,1.076132e-15,0.8001315,1.168968,-3.704304e-18
306.0,-50.30361,191.0563,1.076152e-15,0.798825,1.166113,-3.683538e-18
307.0,-50.33747,191.2323,1.076181e-15,0.7975169,1.1633,-3.706386e-18
308.0,-50.36957,191.4076,1.076204e-15,0.7963209,1.160538,-3.671848e-18
309.0,-50.40742,191.5932,1.076238e-15,0.795119,1.157845,-3.700425e-18
310.0,-50.43904,191.7752,1.07626e-15,0.7940239,1.155225,-3.681074e-18
311.0,-50.47662,191.9646,1.076294e-15,0.7929248,1.152692,-3.705556e-18
312.0,-50.50508,192.1473,1.076313e-15,0.7919218,1.150251,-3.681058e-18
313.0,-50.53723,192.3326,1.07634e-15,0.7909148,1.147911,-3.708779e-18
314.0,-50.5628,192.5098,1.076357e-15,0.7899903,1.145671,-3.668729e-18
315.0,-50.58808,192.6871,1.076375e-15,0.7890592,1.143535,-3.704243e-18
316.0,-50.60914,192.854,1.076387e-15,0.7881972,1.141494,-3.673528e-18
317.0,-50.62896,193.0189,1.076398e-15,0.7873335,1.139545,-3.721233e-18
318.0,-50.64054,193.174,1.076395e-15,0.7865341,1.137681,-3.669661e-18
319.0,-50.6531,193.3251,1.076393e-15,0.7857165,1.135911,-3.714005e-18
